title,pair_id,sent_id,complex,label,simple,simp_sent_id,doc_pos,doc_quint,doc_len
item_p0001,p0001,0,"A long time ago, cinema audiences were transported to a galaxy far, far away: one where imperial cruisers battled rebel ghters, where droids rubbed circuits with Wookiees and where a spaceship called the Millennium Falcon could make the Kessel Run in less than 12 parsecs.",ignore,[''],0,0.038461538461538464,2,26
item_p0001,p0001,1,"That was 1977 but, in 2015, as the franchise approaches its seventh big-screen instalment, interest in Star Wars shows no sign of abating Ð now, there is news of a new lm about Han Solo and of a reappearance for Darth Vader.",ignore,[''],1,0.07692307692307693,2,26
item_p0001,p0001,2,"ÒCountless fans around the world are in a constant state of vigilance waiting for the release of new poster art, new trailers and other information,Ó said Paul Dergarabedian, senior media analyst at box-of ce monitor Rentrak.",ignore,[''],2,0.11538461538461539,2,26
item_p0001,p0001,3,"ÒItÕs hard to imagine any other movie franchise that could evoke such a level of passion, enthusiasm and excitement.Ó The latest Star Wars mania dates from the Hollywood studio DisneyÕs purchase of Lucas lm from the lmÕs creator, George Lucas, in 2012; the $4bn acquisition was accompanied by an announcement of three more sequential ÒepisodesÓ Ð VII, VIII and IX Ð plus then unspeci ed plans for spin-off movies and Òstand- alonesÓ to ll the gaps in the release schedule.",ignore,[''],3,0.15384615384615385,2,26
item_p0001,p0001,4,"Details of the second spin-off have now been made public: an Òorigins storyÓ about Han Solo, the intergalactic smuggler played by Harrison Ford in the rst three lms, which is scheduled to be released in May 2018.",ignore,[''],4,0.19230769230769232,2,26
item_p0001,p0001,5,"It will follow the release in December 2015 of Episode VII, directed by JJ Abrams and titled Star Wars: The Force Awakens, the unnamed Episode VIII due out in 2017 and the already announced spin-off, Rogue One, which will arrive in cinemas in 2016.",ignore,[''],5,0.23076923076923078,2,26
item_p0001,p0001,6,"That movie will outline a rebel mission to steal the plans of the Death Star, a key plot element of the rst lm in 1977.",ignore,[''],6,0.2692307692307692,2,26
item_p0001,p0001,7,"Levels of interest in the rumour that Rogue One will also feature the reappearance of Darth Vader, the black-clad villain of the original series, only con rmed the power of Star Wars nostalgia.",ignore,[''],7,0.3076923076923077,2,26
item_p0001,p0001,8,"In creating a multi-stranded, multi-character cinema ÒuniverseÓ around Star Wars, Lucas lm-Disney are taking their cue from the phenomenally successful series of lms produced by Marvel Studios, which Disney also acquired, in 2009.",ignore,[''],8,0.34615384615384615,2,26
item_p0001,p0001,9,Disney has brought a whole new level of marketing savvy to an already popular product: Dergarabedian cites the decision to make all six existing Star Wars lms available on streaming services as Òa brilliant way to build the anticipation for the new lm and reinvigorate the idea of Star Wars in the minds of the fansÓ.,ignore,[''],9,0.38461538461538464,2,26
item_p0001,p0001,10,Whether it needs reinvigorating is questionable.,ignore,[''],10,0.4230769230769231,2,26
item_p0001,p0001,11,"The level of enthusiasm that has surrounded Star Wars for at least the last two decades is evidenced by what has become known as the ÒExpanded UniverseÓ: the plethora of novels, comic books, video games and merchandising that Lucas lm has created or licensed over This extra material began emerging as far back as 1978 but was given a massive kick by the mushrooming of the internet in the 1990s.",ignore,[''],11,0.46153846153846156,2,26
item_p0001,p0001,12,"Role-play and fan participation show no sign of slowing: in the UK, event-cinema brand Secret Cinema have found considerable commercial success with their live staging of The Empire Strikes Back.",ignore,[''],12,0.5,2,26
item_p0001,p0001,13,"Michael Rosser, news editor for Screen International, suggests that it is this Òshared universeÓ of highly infectious nostalgia that keeps Star Wars in pole position among lm franchises.",ignore,[''],13,0.5384615384615384,2,26
item_p0001,p0001,14,"ÒThe great thing about the original lms was that they created a huge universe of characters and possibility that sparked the imagination of viewers,Ó he said.",ignore,[''],14,0.5769230769230769,2,26
item_p0001,p0001,15,"ÒFor years, people have been wondering how the different strands would play out.",ignore,[''],15,0.6153846153846154,2,26
item_p0001,p0001,16,"This new lm, because itÕs going back to Han Solo and Luke Skywalker, looks as though it will reconnect with the original Star Wars in a way that the prequels failed to.Ó Rosser is referring to the three lms Lucas directed between 1999 and 2005 Ð The Phantom Menace, Attack of the Clones and Revenge of the Sith Ð which chronicled the life of Luke SkywalkerÕs father, Anakin, who transforms into Darth Vader.",ignore,[''],16,0.6538461538461539,2,26
item_p0001,p0001,17,"Despite being greeted with less-than-stellar reviews, the prequels took $2.5bn at the worldwide box of ce, shortly after the release of restored and augmented Òspecial editionsÓ of the rst trilogy had netted $469m in 1997.",ignore,[''],17,0.6923076923076923,2,26
item_p0001,p0001,18,"ÒIt shows the power of Star Wars that, although they were disappointing, the prequels still managed to make a lot of money,Ó said Rosser.",ignore,[''],18,0.7307692307692307,2,26
item_p0001,p0001,19,"In a lm business where branding is all and a successful franchise the answer to everybodyÕs prayers, is there a risk that movie studios will simply become branding machines and lose their interest in cinema for its own sake?",ignore,[''],19,0.7692307692307693,2,26
item_p0001,p0001,20,Rosser thinks not.,ignore,[''],20,0.8076923076923077,2,26
item_p0001,p0001,21,ÒThey are desperate to ensure the longevity of the franchise and make sure the quality is kept up.,ignore,[''],21,0.8461538461538461,2,26
item_p0001,p0001,22,They are also trying to bring people into the cinema at a time when lots are staying home for entertainment.,ignore,[''],22,0.8846153846153846,2,26
item_p0001,p0001,23,"But you donÕt want to watch Star Wars on your iPhone so I donÕt think itÕs going to run out of steam any time soon.Ó Meanwhile, Dergarabedian is anticipating massive business when The Force Awakens reaches cinemas in December 2015.",ignore,[''],23,0.9230769230769231,2,26
item_p0001,p0001,24,ÒWe are certainly looking at a record opening for December and it should go on to make at least a billion dollars worldwide.,ignore,[''],24,0.9615384615384616,2,26
item_p0001,p0001,25,"Truly, Star Wars is the ultimate movie brand.Ó",ignore,[''],25,1.0,2,26
item_p0002,p0002,0,"Up to a billion people will remain in extreme poverty by 2030 unless countries focus on inequalities and confront social, economic and cultural forces that block their escape or pull them back into impoverishment, a major report warns.",ignore,[''],0,0.02702702702702703,2,37
item_p0002,p0002,1,"The report by the Chronic Poverty Advisory Network (CPAN) asserts that many people may rise above the poverty line of $1.25 a day, only to tumble back when they are hit by a combination or sequence of shocks such as drought, illness and insecurity or con ict.",ignore,[''],1,0.05405405405405406,2,37
item_p0002,p0002,2,"Drawing on household panel surveys, the report found that, in parts of rural Kenya and in South Africa, 30 to 40% of those who escaped from poverty fell back, rising to 60% in some areas of Ethiopia between 1999 and 2009.",ignore,[''],2,0.08108108108108109,2,37
item_p0002,p0002,3,"Even in successful countries such as Indonesia and Vietnam, the proportion has been 20%.",ignore,[''],3,0.10810810810810811,2,37
item_p0002,p0002,4,Individual cases highlight the ease with which people can slip back into poverty.,ignore,[''],4,0.13513513513513514,2,37
item_p0002,p0002,5,"Amin, 61, from rural Bangladesh, has seen his livelihood gradually decline, due to his own and his wifeÕs illnesses, the cost of his sonÕs marriage, the death of his father and loss of goods such as shing nets.",ignore,[''],5,0.16216216216216217,2,37
item_p0002,p0002,6,"Lovemore, 74, from Zimbabwe, has become one of the poorest people in his village.",ignore,[''],6,0.1891891891891892,2,37
item_p0002,p0002,7,He recently lost his job as a car-park attendant due to ill health and had to take in his ve grandchildren after the death of his daughters.,ignore,[''],7,0.21621621621621623,2,37
item_p0002,p0002,8,ÒWe need to ensure that people lifted out of poverty remain above the poverty line permanently.,ignore,[''],8,0.24324324324324326,2,37
item_p0002,p0002,9,"Too many families are experiencing Ôtwo steps forward, one step backÕ, where they struggle to recover from personal or bigger setbacks.",ignore,[''],9,0.2702702702702703,2,37
item_p0002,p0002,10,"Governments shouldnÕt assume that, just because somebodyÕs income hits $1.25, that means job done,Ó said Andrew Shepherd, research fellow at the Overseas Development Institute, a partner of CPAN, and lead author of the report.",ignore,[''],10,0.2972972972972973,2,37
item_p0002,p0002,11,A UN high-level panel considering a new development framework to succeed the Millennium Development Goals after 2015 said the goal of eliminating extreme poverty by 2030 was within reach.,ignore,[''],11,0.32432432432432434,2,37
item_p0002,p0002,12,"The report, however, argues that Òmore of the sameÓ will not get to zero.",ignore,[''],12,0.35135135135135137,2,37
item_p0002,p0002,13,"Despite a drop in extreme poverty from 1.9bn in 1990 to 1.2bn in 2010, the report says that progress in the next 15 years will be much harder.",ignore,[''],13,0.3783783783783784,2,37
item_p0002,p0002,14,"The big gains in China are unlikely to be matched by similar progress elsewhere, while climate-related shocks and deep poverty in parts of sub-Saharan Africa will slow momentum.",ignore,[''],14,0.40540540540540543,2,37
item_p0002,p0002,15,"The report calls for a shift in thinking about poverty to focus on the chronically poor Ð those who are poor for many years or their entire lives Ð and for more emphasis on stopping impoverishment, the descent into poverty.",ignore,[''],15,0.43243243243243246,2,37
item_p0002,p0002,16,"ÒGovernments have been quite good at moving people over the poverty line because that is relatively easy Ð there is a tendency to pick the low-hanging fruit, but they have shied away from the more dif cult job of tackling chronic poverty,Ó said Shepherd.",ignore,[''],16,0.4594594594594595,2,37
item_p0002,p0002,17,"The report says progress on poverty reduction, while impressive to date, has had less of an impact on the chronically poor than on those who were already closer to the poverty line.",ignore,[''],17,0.4864864864864865,2,37
item_p0002,p0002,18,"It will not be possible to get to zero unless development policies prioritize those living in chronic poverty, it adds.",ignore,[''],18,0.5135135135135135,2,37
item_p0002,p0002,19,Policymakers must aim for a Òzero tripodÓ of separate but interdependent objectives: tackle chronic poverty; stop impoverishment; sustain poverty escapes.,ignore,[''],19,0.5405405405405406,2,37
item_p0002,p0002,20,"They put forward a trio of policies, all of which require massive global investment.",ignore,[''],20,0.5675675675675675,2,37
item_p0002,p0002,21,The rst is social assistance Ð a safety net Ð to bring the poorest people closer to a decent standard of living.,ignore,[''],21,0.5945945945945946,2,37
item_p0002,p0002,22,An example of such a scheme is EthiopiaÕs productive safety net programme that allowed thousands of vulnerable households to withstand drought without having to curtail education spending.,ignore,[''],22,0.6216216216216216,2,37
item_p0002,p0002,23,"The second is education, from early childhood to the start of work, to enable people to escape and stay out of poverty.",ignore,[''],23,0.6486486486486487,2,37
item_p0002,p0002,24,Education also has the advantage of being a ÒportableÓ asset.,ignore,[''],24,0.6756756756756757,2,37
item_p0002,p0002,25,The third is pro-poorest economic growth policies to ensure that the bene ts of increasing national prosperity reach the very poorest people.,ignore,[''],25,0.7027027027027027,2,37
item_p0002,p0002,26,"ÒEconomic growth really is critical, but not just any old growth,Ó Shepherd said.",ignore,[''],26,0.7297297297297297,2,37
item_p0002,p0002,27,"ÒIt has to generate not just employment but decent jobs, not just insecure low-paying jobs.",ignore,[''],27,0.7567567567567568,2,37
item_p0002,p0002,28,"There are ways of doing this, like IndiaÕs rural employment guarantees scheme, which has boosted urban not just rural wages.Ó Another example cited by the report is South AfricaÕs extension of the minimum wage to groups such as domestic workers.",ignore,[''],28,0.7837837837837838,2,37
item_p0002,p0002,29,All this will take money and the report says one obvious implication is that stronger domestic tax systems and greater tax revenues will be required.,ignore,[''],29,0.8108108108108109,2,37
item_p0002,p0002,30,"Aid will also be needed for the start-up costs for social assistance, universal health coverage and to nance education, including scholarships for the poorest children.",ignore,[''],30,0.8378378378378378,2,37
item_p0002,p0002,31,"ÒThere remains a huge role for aid in the next 20 years, as many developing countries spend less than $500 on each of their citizens a year.",ignore,[''],31,0.8648648648648649,2,37
item_p0002,p0002,32,"Even Nigeria, with its oil wealth, spends only $650 per capita,Ó Shepherd said.",ignore,[''],32,0.8918918918918919,2,37
item_p0002,p0002,33,"Against a backdrop of crises in Syria, South Sudan and the Central African Republic, con ict and environmental disasters have to be addressed, and the report says it is essential that governments work to reduce the risk of con ict and to establish inclusive peace settlements.",ignore,[''],33,0.918918918918919,2,37
item_p0002,p0002,34,"Incorporating Òreducing (income) inequalityÓ as a post-2015 goal would steer the international agenda in the right direction, given that lessening or containing inequality speeds up the impact of economic growth on poverty reduction.",ignore,[''],34,0.9459459459459459,2,37
item_p0002,p0002,35,"The report argues that if the inequalities that affect the poorest people Ð such as access to land, labour markets and the power relationships between men and women Ð are addressed, this would tackle two goals at the same time: reducing chronic poverty and inequality.",ignore,[''],35,0.972972972972973,2,37
item_p0002,p0002,36,"The authors urge governments to develop an inclusive national development plan and to work with civil society to ensure the poorest people are represented politically as well as tackling dif cult social norms such as dowries and witchcraft that contribute to extreme poverty: ÒThis often means challenging and, perhaps, sweeping away aspects of the status quo and represents the most marked departure from Ôbusiness as usualÕ.Ó",ignore,[''],36,1.0,2,37
item_p0003,p0003,0,"Unusually for someone who likes to chat, Kenton Cool can barely speak.",ignore,[''],0,0.02127659574468085,2,47
item_p0003,p0003,1,Exerting himself at high altitude has left his voice a throaty growl.,ignore,[''],1,0.0425531914893617,2,47
item_p0003,p0003,2,"He is now in Kathmandu, the capital of Nepal, having flown down from Everest base camp that morning.",ignore,[''],2,0.06382978723404255,2,47
item_p0003,p0003,3,Cool is reflecting on a startling sequence of climbs completed over the course of the previous weekend.,ignore,[''],3,0.0851063829787234,2,47
item_p0003,p0003,4,"Early on Saturday morning, he reached the summit of Nuptse, the first and lowest of the three main summits in the Everest “horseshoe” that surrounds the glaciated valley called the Western Cwm.",ignore,[''],4,0.10638297872340426,2,47
item_p0003,p0003,5,"That same day, he climbed up to the summit of Everest itself, reaching the top in complete darkness early on Sunday.",ignore,[''],5,0.1276595744680851,2,47
item_p0003,p0003,6,"He and his climbing partner then continued on to the summit of Lhotse, the third of this spectacular three-peaks challenge, on Monday morning.",ignore,[''],6,0.14893617021276595,2,47
item_p0003,p0003,7,"“It was a snatched opportunity,” he says.",ignore,[''],7,0.1702127659574468,2,47
item_p0003,p0003,8,"“For the first time since the late 1990s, there were fixed ropes on all three mountains.",ignore,[''],8,0.19148936170212766,2,47
item_p0003,p0003,9,That doesn’t take away the physical achievement of what I did.,ignore,[''],9,0.2127659574468085,2,47
item_p0003,p0003,10,I’ve set the bar at a certain level.,ignore,[''],10,0.23404255319148937,2,47
item_p0003,p0003,11,"But whoever comes along next will move the bar further and do it without ropes or bottled oxygen.” Sixty years after Everest was first climbed, much of the coverage is looking back to Edmund Hillary and Tenzing Norgay and their age of innocence from the modern era of commercialism and environmental degradation.",ignore,[''],11,0.2553191489361702,2,47
item_p0003,p0003,12,I’ve asked Cool to look forward and imagine what top climbers might be doing 60 years from now.,ignore,[''],12,0.2765957446808511,2,47
item_p0003,p0003,13,"“I hate to think,” he says, but mentions the Swiss climber, Ueli Steck, who fled the mountain in April following what Cool terms “an altercation” with a crowd of Sherpas at Camp 2.",ignore,[''],13,0.2978723404255319,2,47
item_p0003,p0003,14,"Steck, he says, was planning to climb Everest’s west ridge, first done in 1963, descend to the South Col and then immediately climb Lhotse via a new route, all without fixed ropes.",ignore,[''],14,0.3191489361702128,2,47
item_p0003,p0003,15,"“Ueli had been training like a machine,” Cool says.",ignore,[''],15,0.3404255319148936,2,47
item_p0003,p0003,16,“He’s a climber in a class all his own.,ignore,[''],16,0.3617021276595745,2,47
item_p0003,p0003,17,He’s technically brilliant but he had also taken his physical condition to an astronomic level.,ignore,[''],17,0.3829787234042553,2,47
item_p0003,p0003,18,It would have been amazing to see what he could have done.” What tourism will look like is another matter.,ignore,[''],18,0.40425531914893614,2,47
item_p0003,p0003,19,"One clue is in the stunning helicopter rescue performed by Simone Moro, Steck’s climbing partner, whose intemperate language provoked the confrontation at Camp 2.",ignore,[''],19,0.425531914893617,2,47
item_p0003,p0003,20,"Moro flew back to Everest on Tuesday at the controls of a highpowered helicopter to rescue a stricken climber at an altitude of 7,800 metres.",ignore,[''],20,0.44680851063829785,2,47
item_p0003,p0003,21,It was the highest rescue yet performed on Everest and highlights the exponential rise in helicopter flights in recent years.,ignore,[''],21,0.46808510638297873,2,47
item_p0003,p0003,22,"By 2073, the infrastructure on the mountain could include a helipad on the South Col, bringing tourists breathing bottled oxygen.",ignore,[''],22,0.48936170212765956,2,47
item_p0003,p0003,23,"In the meantime, they are transforming the potential for rescuing both climbers and the far more numerous trekkers heading as far as base camp.",ignore,[''],23,0.5106382978723404,2,47
item_p0003,p0003,24,"Whether the Everest region can continue to cope with a booming tourism sector remains to be seen, according to mountain geographer and environmentalist, Alton Byers.",ignore,[''],24,0.5319148936170213,2,47
item_p0003,p0003,25,"The combination of climate change and tourism, he says, is creating new stresses on the Sherpa homeland.",ignore,[''],25,0.5531914893617021,2,47
item_p0003,p0003,26,"The retreat, and in some cases disappearance, of glaciers in the Everest region are having a major impact already.",ignore,[''],26,0.574468085106383,2,47
item_p0003,p0003,27,"“Everywhere you go, people are talking about how there’s less water.",ignore,[''],27,0.5957446808510638,2,47
item_p0003,p0003,28,"There’s less water for agriculture and less water for all the new lodges that are getting built.” In the Sherpa town of Namche Bazaar, he says, a new five-mile pipeline is being laid to bring water to service the growing tourist demand for showers and flush toilets.",ignore,[''],28,0.6170212765957447,2,47
item_p0003,p0003,29,"The local stream has become contaminated with human waste and does not provide enough water for a place that, in high season, is bursting at the seams.",ignore,[''],29,0.6382978723404256,2,47
item_p0003,p0003,30,“Every village is digging a pit just beyond the houses for garbage.,ignore,[''],30,0.6595744680851063,2,47
item_p0003,p0003,31,"Khumbu has the highest landfill sites in the world,” he says.",ignore,[''],31,0.6808510638297872,2,47
item_p0003,p0003,32,Human waste at base camp is now managed well and removed in plastic barrels.,ignore,[''],32,0.7021276595744681,2,47
item_p0003,p0003,33,"But, according to Byers, these barrels are emptied into a huge pit a few hours down the valley that could leak into the region’s watercourses.",ignore,[''],33,0.723404255319149,2,47
item_p0003,p0003,34,"“These problems can be solved, but we need to get serious about it,” he says.",ignore,[''],34,0.7446808510638298,2,47
item_p0003,p0003,35,"“One climber can spend $85,000 climbing Everest.",ignore,[''],35,0.7659574468085106,2,47
item_p0003,p0003,36,And that’s fine.,ignore,[''],36,0.7872340425531915,2,47
item_p0003,p0003,37,But at some point we’re going to have to address these other priorities.,ignore,[''],37,0.8085106382978723,2,47
item_p0003,p0003,38,"For half a million dollars a year, you could solve most of them.” Climate change is another matter.",ignore,[''],38,0.8297872340425532,2,47
item_p0003,p0003,39,"Byers works with local conservation committees to identify and plan for the impacts of climate change, most usually finding new water sources or introducing rainwater harvesting.",ignore,[''],39,0.851063829787234,2,47
item_p0003,p0003,40,The rapid build-up of glacial lakes that threaten to burst and flood the Sherpa homeland is a constant threat.,ignore,[''],40,0.8723404255319149,2,47
item_p0003,p0003,41,“There’s going to come a time when people are going to have to get out of their way.” Changing weather patterns are also having an impact on tourism.,ignore,[''],41,0.8936170212765957,2,47
item_p0003,p0003,42,"Increased cloud cover in periods of normally clear weather is closing Lukla Airport, the gateway to the Everest region, more often.",ignore,[''],42,0.9148936170212766,2,47
item_p0003,p0003,43,"A new road for 4x4s is being built to Lukla to guarantee the flow of tourists and their money, but Byers is concerned that the rapid spread of the road network in Nepal is being done on the cheap, with disastrous consequences in terms of soil erosion and landslides.",ignore,[''],43,0.9361702127659575,2,47
item_p0003,p0003,44,"“Everest is the icon everyone knows,” he says.",ignore,[''],44,0.9574468085106383,2,47
item_p0003,p0003,45,“It’s the canary in the coalmine that everyone understands.,ignore,[''],45,0.9787234042553191,2,47
item_p0003,p0003,46,"It’s the perfect laboratory for figuring out how to address some of these problems, like the impacts of climate change and tourism.”",ignore,[''],46,1.0,2,47
item_p0004,p0004,0,"Valdevaqueros is one of the last remaining unspoilt beaches in southern Spain, where the sky above the golden sands is filled with kites hauling surfers over the waves.",ignore,[''],0,0.029411764705882353,2,34
item_p0004,p0004,1,"Currently the beach has little more than an access road lined with camper vans from Germany, France, Italy and Britain, filled with windsurfers and kitesurfers lured by the area’s strong winds.",ignore,[''],1,0.058823529411764705,2,34
item_p0004,p0004,2,"For decades it has been a world apart from the concrete-lined beaches of Torremolinos and Marbella along the coast, yet on 29 May the local council in Tarifa approved plans to build a tourist complex right next to the beach, with 1,400 hotel rooms and 350 flats.",ignore,[''],2,0.08823529411764706,2,34
item_p0004,p0004,3,"Environmental and conservation groups have protested that the project will harm the habitats of protected species, but for most councillors here the issue is simple: jobs.",ignore,[''],3,0.11764705882352941,2,34
item_p0004,p0004,4,"In this town of 18,000 inhabitants, 2,600 are out of work as Spain faces its worst economic crisis in at least half a century, one that has cast doubt on the future of the euro.",ignore,[''],4,0.14705882352941177,2,34
item_p0004,p0004,5,"“Traditional sources of income such as fishing are dying out, now that fleets are being dismantled and fish stocks are depleted, so tourism is the only way out, as long as it is sustainable,” said Sebastián Galindo, a councillor from the Socialist Party, which is in opposition in Tarifa but voted with the governing People’s Party to give the project the green light.",ignore,[''],5,0.17647058823529413,2,34
item_p0004,p0004,6,"Tarifa’s Mayor, Juan Andrés Gil, declined to comment on the project, but Galindo said it complies with environmental standards.",ignore,[''],6,0.20588235294117646,2,34
item_p0004,p0004,7,"The complex would be 800 metres from the coast, comfortably beyond the minimum of 200 metres stipulated by a law designed to prevent more ugly developments like those that blighted much of Spain’s coastline when mass tourism first descended on its shores in the 1960s and 1970s.",ignore,[''],7,0.23529411764705882,2,34
item_p0004,p0004,8,"Opponents of the complex say the last thing anyone needs is more housing in a country that already has a million empty homes, although the central government last week proposed a sell-off by granting non-Spaniards residency permits in return for buying property worth at least €160,000.",ignore,[''],8,0.2647058823529412,2,34
item_p0004,p0004,9,"The Socialist opposition in Madrid attacked the proposal, and Galindo said it discriminated against migrant workers who flocked to Spain during the boom years, many of them from Morocco, whose coastline is just 14km away and can be seen from Tarifa.",ignore,[''],9,0.29411764705882354,2,34
item_p0004,p0004,10,"“It favours moneyed classes rather than those who came here to help Spain get ahead,” he said.",ignore,[''],10,0.3235294117647059,2,34
item_p0004,p0004,11,Surfers fear that new buildings in Valdevaqueros would reduce the strength of the famous local Levant wind but fail to lure traditional package holidaymakers.,ignore,[''],11,0.35294117647058826,2,34
item_p0004,p0004,12,“It’s not really a family spot.,ignore,[''],12,0.38235294117647056,2,34
item_p0004,p0004,13,"Just wait until they see what a Levant is like,” said Henning Mayer, who has regularly made the journey from Augsburg in Germany for 20 years.",ignore,[''],13,0.4117647058823529,2,34
