title,pair_id,sent_id,complex,label,simple,simp_sent_id,doc_pos,doc_quint,doc_len,pred,pred_l
item_p0002,p0002,1,"The report by the Chronic Poverty Advisory Network (CPAN) asserts that many people may rise above the poverty line of $1.25 a day, only to tumble back when they are hit by a combination or sequence of shocks such as drought, illness and insecurity or con ict.",ignore,[''],1,0.054054054054054,2,37,"Many people may rise above the poverty line of $1.25 a day. But when they are hit by a combination of events such as drought or illness, they may tumble back.",2
item_p0002,p0002,2,"Drawing on household panel surveys, the report found that, in parts of rural Kenya and in South Africa, 30 to 40% of those who escaped from poverty fell back, rising to 60% in some areas of Ethiopia between 1999 and 2009.",ignore,[''],2,0.081081081081081,2,37,"The report found that in parts of Kenya and in South Africa, 30 percent to 40 percent of those who escaped from poverty fell back. This went up to 60 percent in some areas of Ethiopia between 1999 and 2009.",2
item_p0002,p0002,3,"Even in successful countries such as Indonesia and Vietnam, the proportion has been 20%.",ignore,[''],3,0.1081081081081081,2,37,"Even in successful countries such as Indonesia and Vietnam, the number of children crossing the border is 20 percent.",1
item_p0002,p0002,4,Individual cases highlight the ease with which people can slip back into poverty.,ignore,[''],4,0.1351351351351351,2,37,The ways in which people can slip back into poverty are rarely well known.,1
item_p0002,p0002,5,"Amin, 61, from rural Bangladesh, has seen his livelihood gradually decline, due to his own and his wifeÕs illnesses, the cost of his sonÕs marriage, the death of his father and loss of goods such as shing nets.",ignore,[''],5,0.1621621621621621,2,37,Amin is 61 years old and lives in Bangladesh. He has seen his business get much worse. This is because of his own health and money problems. It also has been the death of his father.,2
item_p0002,p0002,6,"Lovemore, 74, from Zimbabwe, has become one of the poorest people in his village.",ignore,[''],6,0.1891891891891892,2,37,Lovemore is 74 years old and from Zimbabwe. He has become one of the poorest people in his village.,2
item_p0002,p0002,7,He recently lost his job as a car-park attendant due to ill health and had to take in his ve grandchildren after the death of his daughters.,ignore,[''],7,0.2162162162162162,2,37,He recently lost his job as a car-park attendant because of ill health.,1
item_p0002,p0002,8,ÒWe need to ensure that people lifted out of poverty remain above the poverty line permanently.,ignore,[''],8,0.2432432432432432,2,37,� uprootedWe need to make sure that people lifted out of poverty remain above the poverty line permanently.,0
item_p0002,p0002,9,"Too many families are experiencing Ôtwo steps forward, one step backÕ, where they struggle to recover from personal or bigger setbacks.",ignore,[''],9,0.2702702702702703,2,37,"Too many families are experiencing � Olson's two steps forward, one step back, where they struggle to recover from personal or bigger problems.",0
item_p0002,p0002,10,"Governments shouldnÕt assume that, just because somebodyÕs income hits $1.25, that means job done,Ó said Andrew Shepherd, research fellow at the Overseas Development Institute, a partner of CPAN, and lead author of the report.",ignore,[''],10,0.2972972972972973,2,37,"He said that because somebody has $1.25 in the U.S., that means job done.",1
item_p0002,p0002,11,A UN high-level panel considering a new development framework to succeed the Millennium Development Goals after 2015 said the goal of eliminating extreme poverty by 2030 was within reach.,ignore,[''],11,0.3243243243243243,2,37,The United Nations has been working on some new ways to help countries to improve their economies. It said the goal of eliminating extreme poverty by 2030 was within reach.,2
item_p0002,p0002,12,"The report, however, argues that Òmore of the sameÓ will not get to zero.",ignore,[''],12,0.3513513513513513,2,37,"The report, however, argues that � Sciencesmore of the same age group will not get to zero.",0
item_p0002,p0002,13,"Despite a drop in extreme poverty from 1.9bn in 1990 to 1.2bn in 2010, the report says that progress in the next 15 years will be much harder.",ignore,[''],13,0.3783783783783784,2,37,"In 1990, there were 1.9 billion poor people. However, the report says that progress in the next 15 years will be much harder.",2
item_p0002,p0002,14,"The big gains in China are unlikely to be matched by similar progress elsewhere, while climate-related shocks and deep poverty in parts of sub-Saharan Africa will slow momentum.",ignore,[''],14,0.4054054054054054,2,37,,3
item_p0002,p0002,15,"The report calls for a shift in thinking about poverty to focus on the chronically poor Ð those who are poor for many years or their entire lives Ð and for more emphasis on stopping impoverishment, the descent into poverty.",ignore,[''],15,0.4324324324324324,2,37,The report calls for a shift in thinking about poverty. It wants to focus on the people who have been poor for many years or their entire lives.,2
item_p0002,p0002,16,"ÒGovernments have been quite good at moving people over the poverty line because that is relatively easy Ð there is a tendency to pick the low-hanging fruit, but they have shied away from the more dif cult job of tackling chronic poverty,Ó said Shepherd.",ignore,[''],16,0.4594594594594595,2,37,"� Sciences governors have been quite good at moving people over the poverty line. This is easy to do in Norway. However, they have dropped the more common goal of tackling poverty.",2
item_p0002,p0002,17,"The report says progress on poverty reduction, while impressive to date, has had less of an impact on the chronically poor than on those who were already closer to the poverty line.",ignore,[''],17,0.4864864864864865,2,37,"Even though there have been some changes, the report found that they have not had a big effect on the poor.",1
item_p0002,p0002,18,"It will not be possible to get to zero unless development policies prioritize those living in chronic poverty, it adds.",ignore,[''],18,0.5135135135135135,2,37,,3
item_p0002,p0002,19,Policymakers must aim for a Òzero tripodÓ of separate but interdependent objectives: tackle chronic poverty; stop impoverishment; sustain poverty escapes.,ignore,[''],19,0.5405405405405406,2,37,They need to tackle poverty and help people escape poverty.,1
item_p0002,p0002,20,"They put forward a trio of policies, all of which require massive global investment.",ignore,[''],20,0.5675675675675675,2,37,"They put forward three new laws, all of which will cost a lot of money.",1
item_p0002,p0002,21,The rst is social assistance Ð a safety net Ð to bring the poorest people closer to a decent standard of living.,ignore,[''],21,0.5945945945945946,2,37,The rst is social assistance invented by scientists to bring the poorest people closer to a decent standard of living.,0
item_p0002,p0002,22,An example of such a scheme is EthiopiaÕs productive safety net programme that allowed thousands of vulnerable households to withstand drought without having to curtail education spending.,ignore,[''],22,0.6216216216216216,2,37,,3
item_p0002,p0002,23,"The second is education, from early childhood to the start of work, to enable people to escape and stay out of poverty.",ignore,[''],23,0.6486486486486487,2,37,The second is education. Education allows people to escape and stay out of poverty.,2
item_p0002,p0002,24,Education also has the advantage of being a ÒportableÓ asset.,ignore,[''],24,0.6756756756756757,2,37,Education also has the advantage of being a �ighportable goods asset.,0
item_p0002,p0002,25,The third is pro-poorest economic growth policies to ensure that the bene ts of increasing national prosperity reach the very poorest people.,ignore,[''],25,0.7027027027027027,2,37,,3
item_p0002,p0002,26,"ÒEconomic growth really is critical, but not just any old growth,Ó Shepherd said.",ignore,[''],26,0.7297297297297297,2,37,"� intercept economic growth really is critical, but not just any old growth, she said.",0
item_p0002,p0002,27,"ÒIt has to generate not just employment but decent jobs, not just insecure low-paying jobs.",ignore,[''],27,0.7567567567567568,2,37,"It has to create not just good jobs, but also good ones.",1
item_p0002,p0002,28,"There are ways of doing this, like IndiaÕs rural employment guarantees scheme, which has boosted urban not just rural wages.Ó Another example cited by the report is South AfricaÕs extension of the minimum wage to groups such as domestic workers.",ignore,[''],28,0.7837837837837838,2,37,"There are ways of doing this, like in India. It has boosted wages in cities, not just in the countryside.",2
item_p0002,p0002,29,All this will take money and the report says one obvious implication is that stronger domestic tax systems and greater tax revenues will be required.,ignore,[''],29,0.8108108108108109,2,37,It will take money.,1
item_p0002,p0002,30,"Aid will also be needed for the start-up costs for social assistance, universal health coverage and to nance education, including scholarships for the poorest children.",ignore,[''],30,0.8378378378378378,2,37,The best help will also be needed to pay for health care and education for the poorest children.,1
item_p0002,p0002,31,"ÒThere remains a huge role for aid in the next 20 years, as many developing countries spend less than $500 on each of their citizens a year.",ignore,[''],31,0.8648648648648649,2,37,"�ighThere remains a huge role for aid in the next 20 years, as many poor countries spend less than $500 on each of their citizens a year.",0
item_p0002,p0002,32,"Even Nigeria, with its oil wealth, spends only $650 per capita,Ó Shepherd said.",ignore,[''],32,0.8918918918918919,2,37,He said that even Nigeria spends only $650 per person.,1
item_p0002,p0002,33,"Against a backdrop of crises in Syria, South Sudan and the Central African Republic, con ict and environmental disasters have to be addressed, and the report says it is essential that governments work to reduce the risk of con ict and to establish inclusive peace settlements.",ignore,[''],33,0.918918918918919,2,37,,3
item_p0002,p0002,34,"Incorporating Òreducing (income) inequalityÓ as a post-2015 goal would steer the international agenda in the right direction, given that lessening or containing inequality speeds up the impact of economic growth on poverty reduction.",ignore,[''],34,0.945945945945946,2,37,Los Angeles is trying to reduce this inequality. Its goal is to get the world in the right direction. It believes that lessening the gap between rich and poor will help reduce poverty.,2
item_p0002,p0002,35,"The report argues that if the inequalities that affect the poorest people Ð such as access to land, labour markets and the power relationships between men and women Ð are addressed, this would tackle two goals at the same time: reducing chronic poverty and inequality.",ignore,[''],35,0.972972972972973,2,37,It also wants to solve a larger problem. The report says that the inequalities that affect the poorest people need to be fixed. This would take at least two goals at the same time. The first is to reduce poverty.,2
item_p0002,p0002,36,"The authors urge governments to develop an inclusive national development plan and to work with civil society to ensure the poorest people are represented politically as well as tackling dif cult social norms such as dowries and witchcraft that contribute to extreme poverty: ÒThis often means challenging and, perhaps, sweeping away aspects of the status quo and represents the most marked departure from Ôbusiness as usualÕ.Ó",ignore,[''],36,1.0,2,37,"The report urge governments to develop a plan to help the poorest people. They also say that the best way to help them is to not allow certain things that contribute to poverty, such as marriage and witchcraft.",2
item_p0003,p0003,0,"Unusually for someone who likes to chat, Kenton Cool can barely speak.",ignore,[''],0,0.0212765957446808,2,47,"Kenton Cool is unusual for someone who likes to chat, but he can barely speak.",1
item_p0003,p0003,1,Exerting himself at high altitude has left his voice a throaty growl.,ignore,[''],1,0.0425531914893617,2,47,Not wearing the glasses has left his voice a throaty growl.,1
item_p0003,p0003,2,"He is now in Kathmandu, the capital of Nepal, having flown down from Everest base camp that morning.",ignore,[''],2,0.0638297872340425,2,47,He had flown down from the Everest base camp in Nepal that morning.,1
item_p0003,p0003,3,Cool is reflecting on a startling sequence of climbs completed over the course of the previous weekend.,ignore,[''],3,0.0851063829787234,2,47,Cool is reflecting on a startling climb over the course of the previous weekend.,1
item_p0003,p0003,4,"Early on Saturday morning, he reached the summit of Nuptse, the first and lowest of the three main summits in the Everest “horseshoe” that surrounds the glaciated valley called the Western Cwm.",ignore,[''],4,0.1063829787234042,2,47,"Early on Saturday morning, he reached the summit of the mountain. It is the first and lowest of three main summits in the mountain range.",2
item_p0003,p0003,5,"That same day, he climbed up to the summit of Everest itself, reaching the top in complete darkness early on Sunday.",ignore,[''],5,0.1276595744680851,2,47,"That same day, he climbed to the top of Everest in complete darkness.",1
item_p0003,p0003,6,"He and his climbing partner then continued on to the summit of Lhotse, the third of this spectacular three-peaks challenge, on Monday morning.",ignore,[''],6,0.1489361702127659,2,47,He and his climbing partner then continued to the top of Lhotse on Monday morning. That was the third day of this remarkable three-peaks climb.,2
item_p0003,p0003,7,"“It was a snatched opportunity,” he says.",ignore,[''],7,0.1702127659574468,2,47,,3
item_p0003,p0003,8,"“For the first time since the late 1990s, there were fixed ropes on all three mountains.",ignore,[''],8,0.1914893617021276,2,47,"mats mats for the first time since the late 1990s, there were fixed ropes on all three mountains.",0
item_p0003,p0003,9,That doesn’t take away the physical achievement of what I did.,ignore,[''],9,0.2127659574468085,2,47,,3
item_p0003,p0003,10,I’ve set the bar at a certain level.,ignore,[''],10,0.2340425531914893,2,47,I hon honorees've set the bar at a certain level.,0
item_p0003,p0003,11,"But whoever comes along next will move the bar further and do it without ropes or bottled oxygen.” Sixty years after Everest was first climbed, much of the coverage is looking back to Edmund Hillary and Tenzing Norgay and their age of innocence from the modern era of commercialism and environmental degradation.",ignore,[''],11,0.2553191489361702,2,47,LOS ANGELES — It has been 70 years since Everest was first climbed. But the people who come along next will move the mountain further and do it without ropes or bottled oxygen.,2
item_p0003,p0003,12,I’ve asked Cool to look forward and imagine what top climbers might be doing 60 years from now.,ignore,[''],12,0.2765957446808511,2,47,"""I didn't look forward and imagine what top climbers might be doing 60 years from now.",0
item_p0003,p0003,13,"“I hate to think,” he says, but mentions the Swiss climber, Ueli Steck, who fled the mountain in April following what Cool terms “an altercation” with a crowd of Sherpas at Camp 2.",ignore,[''],13,0.2978723404255319,2,47,Aliev says he does not hate to think. He mentioned a Swiss climber named Ully Steck who had fled the mountain in April.,2
